Particle  Iter             zp[i]          uzp[i]         xp[i]          uxp[i]         
34          418          -0.5840        2844.0447        0.0028        -4.0153
35          418          -0.5840        2844.0447        0.0028        -4.0153
36          418          -0.5840        2844.0447        0.0028        -4.0153
37          418          -0.5840        2844.0447        0.0028        -4.0153
38          418          -0.5840        2844.0447        0.0028        -4.0153
39          418          -0.5840        2844.0447        0.0028        -4.0153
40          418          -0.5840        2844.0447        0.0028        -4.0153
41          418          -0.5840        2844.0447        0.0028        -4.0153
42          418          -0.5840        2844.0447        0.0028        -4.0153
43          418          -0.5840        2844.0447        0.0028        -4.0153
44          418          -0.5840        2844.0447        0.0028        -4.0153
45          418          -0.5840        2844.0447        0.0028        -4.0153
46          418          -0.5840        2844.0447        0.0028        -4.0153
47          418          -0.5840        2844.0447        0.0028        -4.0153
48          418          -0.5840        2844.0447        0.0028        -4.0153
49          418          -0.5840        2844.0447        0.0028        -4.0153
0           419          -0.5836        4342.4062        0.0028        -57.8680
1           419          -0.5836        4342.4062        0.0028        -57.8680
2           419          -0.5836        4342.4062        0.0028        -57.8680
3           419          -0.5836        4342.4062        0.0028        -57.8680
4           419          -0.5836        4342.4062        0.0028        -57.8680
5           419          -0.5836        4342.4062        0.0028        -57.8680
6           419          -0.5836        4342.4062        0.0028        -57.8680
7           419          -0.5836        4342.4062        0.0028        -57.8680
8           419          -0.5836        4342.4062        0.0028        -57.8680
9           419          -0.5836        4342.4062        0.0028        -57.8680
10          419          -0.5836        4342.4062        0.0028        -57.8680
11          419          -0.5836        4342.4062        0.0028        -57.8680
12          419          -0.5836        4342.4062        0.0028        -57.8680
13          419          -0.5836        4342.4062        0.0028        -57.8680
14          419          -0.5836        4342.4062        0.0028        -57.8680
15          419          -0.5836        4342.4062        0.0028        -57.8680
16          419          -0.5836        4342.4062        0.0028        -57.8680
17          419          -0.5836        4342.4062        0.0028        -57.8680
18          419          -0.5836        4342.4062        0.0028        -57.8680
19          419          -0.5836        4342.4062        0.0028        -57.8680
20          419          -0.5836        4342.4062        0.0028        -57.8680
21          419          -0.5836        4342.4062        0.0028        -57.8680
